condition,seed,generation,best_fitness,mean_fitness
crossover,1017,17,5016.626064716354,1836.6295704022457
crossover,1017,18,5016.626064716354,3155.612168316488
crossover,1017,19,5033.128151275309,3156.0736604310428
crossover,1018,0,56.31916514631283,-6.004169576408283
crossover,1018,1,115.36708269607644,28.050287776247266
crossover,1018,2,115.99402462386766,58.65434647481505
crossover,1018,3,117.7502078757532,69.62866059641465
crossover,1018,4,137.95789155174657,86.83156778587231
crossover,1018,5,302.9241329228742,124.5301077155207
crossover,1018,6,2725.9071938019006,483.0407183263631
crossover,1018,7,3415.5348485346035,1289.345040886745
crossover,1018,8,3415.5348485346035,816.3936582825934
crossover,1018,9,3415.5348485346035,1368.8117063671614
crossover,1018,10,4748.991462864393,1778.832359730169
crossover,1018,11,4748.991462864393,1573.4719080268135
crossover,1018,12,4748.991462864393,1457.9288750093306
crossover,1018,13,4748.991462864393,1796.0269056499121
crossover,1018,14,4748.991462864393,1915.812954922939
crossover,1018,15,4748.991462864393,1689.0466237600215
crossover,1018,16,4748.991462864393,1660.6692387821251
crossover,1018,17,4748.991462864393,1733.863662790959
crossover,1018,18,4775.431844861629,2521.5555297691158
crossover,1018,19,4775.431844861629,1223.2108644761286
crossover,1019,0,81.7149569230439,9.801279643392137
crossover,1019,1,282.3821798401664,47.737296292704244
crossover,1019,2,282.3821798401664,103.37870002096055
crossover,1019,3,296.77451260652083,197.69832129442491
crossover,1019,4,3175.200965756589,464.5500624935048
crossover,1019,5,3351.577508845048,729.3925773031519
crossover,1019,6,4733.529220053531,2231.6471743462703
crossover,1019,7,4743.9777754916595,2218.299444567472
crossover,1019,8,4783.889402645113,3415.2184524993636
crossover,1019,9,4783.889402645113,1859.9507439263637
crossover,1019,10,4790.7186252276715,1778.8930452131174
crossover,1019,11,4790.7186252276715,2341.79568729856
crossover,1019,12,4812.505250338068,2678.7278181078977
crossover,1019,13,4816.135760000394,2461.417558475322
crossover,1019,14,4816.135760000394,3249.0605643068097
crossover,1019,15,4819.324659800555,3003.794062497963
crossover,1019,16,4831.479645787761,2766.7738001843254
crossover,1019,17,4836.748822968842,4071.4455546774925
crossover,1019,18,4836.748822968842,3648.4489999885905
crossover,1019,19,4838.151688795782,2551.157859472005
crossover,1020,0,56.311650976115,-2.8778286051573554
crossover,1020,1,314.8150837459944,30.362066222018758
crossover,1020,2,314.8150837459944,50.6542439722349
crossover,1020,3,314.8150837459944,84.73863611789986
crossover,1020,4,314.8150837459944,165.48524078095335
crossover,1020,5,315.95055526911455,184.6885979067354
crossover,1020,6,3161.2269088791263,610.7233471878775
crossover,1020,7,3209.4561358751002,831.5173376095967
crossover,1020,8,3252.4990136919055,1216.185727119687
crossover,1020,9,3457.5608897990096,2236.322794225749
crossover,1020,10,3457.5608897990096,1011.2537541439906
crossover,1020,11,3457.5608897990096,1499.8578790468632
crossover,1020,12,4748.255851660801,1176.179541263466
crossover,1020,13,4748.255851660801,1272.5722961125937
crossover,1020,14,4748.255851660801,1689.4388880373467
crossover,1020,15,4748.255851660801,1535.775463374262
crossover,1020,16,4795.663684345274,2129.629292089119
crossover,1020,17,4795.663684345274,2108.516042241145
crossover,1020,18,4885.768979885834,2127.12058971583
crossover,1020,19,4938.979613336845,2894.237098825955
crossover,1021,0,88.59808539959599,0.7116608435521832
crossover,1021,1,118.86078489283679,28.649984877072164
crossover,1021,2,266.5531690874479,86.88019886168941
crossover,1021,3,371.33004715216856,159.7102637319128
crossover,1021,4,374.28049012667714,278.08075684094854
crossover,1021,5,387.37755324121366,336.98494780517973
crossover,1021,6,799.3128401040319,378.77994327279436
crossover,1021,7,4899.697721752789,754.8249256341874
crossover,1021,8,4899.697721752789,1380.4470014717879
crossover,1021,9,4902.101427083118,1947.8165598783992
crossover,1021,10,4902.101427083118,2141.418427857736
crossover,1021,11,4902.101427083118,1972.108045015021
crossover,1021,12,4902.101427083118,1638.0848091988964
crossover,1021,13,4948.434598362146,3201.581491304913
crossover,1021,14,4948.434598362146,3176.5128476975096
crossover,1021,15,4948.434598362146,2026.0290908030859
crossover,1021,16,4948.434598362146,1412.9476071695483
crossover,1021,17,4970.442382150848,2610.585504836106
crossover,1021,18,4970.442382150848,1982.4150095587029
crossover,1021,19,4970.442382150848,2128.5869974064162
crossover,1022,0,54.29565993220324,-1.2091767585715754
crossover,1022,1,54.29565993220324,7.50855078381841
crossover,1022,2,335.4180509244975,56.460055022253385
crossover,1022,3,335.4180509244975,79.41579447272004
crossover,1022,4,335.4180509244975,110.3718434847224
crossover,1022,5,383.427832781905,209.1975515989385
crossover,1022,6,386.10696689410713,251.87443988687258
crossover,1022,7,386.9722012006636,251.859197150903
crossover,1022,8,388.32367440602434,280.52401977630797
crossover,1022,9,388.32367440602434,324.81895893393806
crossover,1022,10,393.7450027254814,312.05953534275864
crossover,1022,11,393.7450027254814,308.6116494067923
crossover,1022,12,393.7450027254814,309.0532212352275
crossover,1022,13,2039.323405413369,382.30205743363035
crossover,1022,14,4942.356246855773,896.786149052465
crossover,1022,15,4942.356246855773,1169.4634041327133
crossover,1022,16,4942.356246855773,2028.14595743633
crossover,1022,17,4942.356246855773,2396.691184716043
crossover,1022,18,4950.442940026201,2740.495793306958
crossover,1022,19,4950.442940026201,2969.7726339562482
crossover,1023,0,105.9508009022464,7.986298524889352
crossover,1023,1,141.26205102963505,63.1448311695114
crossover,1023,2,141.55725749047204,77.7393834104535
crossover,1023,3,141.80331862267641,106.97098472586713
crossover,1023,4,142.0182912840474,125.72588918685555
crossover,1023,5,142.15075254441004,101.80274150834985
crossover,1023,6,142.15075254441004,117.7771014480542
crossover,1023,7,142.44944034200955,120.44163080346962
crossover,1023,8,142.44944034200955,114.26518516207713
crossover,1023,9,142.44944034200955,125.19557591429923
crossover,1023,10,143.14160460924919,125.30930895479129
crossover,1023,11,143.14160460924919,111.6331547067621
crossover,1023,12,143.14160460924919,114.79107871794622
crossover,1023,13,143.14160460924919,127.88420962995964
crossover,1023,14,143.14160460924919,125.61336312593497
crossover,1023,15,143.14160460924919,121.60356080800572
crossover,1023,16,143.14160460924919,117.99594202570182
crossover,1023,17,143.14160460924919,122.14389637908216
crossover,1023,18,143.14160460924919,118.66007578336954
crossover,1023,19,143.14160460924919,108.87634709173535
crossover,1024,0,34.15641546905873,-6.777965053161898
crossover,1024,1,34.15641546905873,5.385070961301705
crossover,1024,2,124.26923137664672,25.089131693904694
crossover,1024,3,125.78538992265442,66.37223248508388
crossover,1024,4,309.26569265352003,106.393774738757
crossover,1024,5,309.26569265352003,117.18248280307189
crossover,1024,6,309.26569265352003,138.7617763470141
crossover,1024,7,351.08020625408517,186.80554902428383
crossover,1024,8,351.08020625408517,252.93804387026694
crossover,1024,9,351.08020625408517,255.78387928221275
crossover,1024,10,351.39293836399054,221.6085849406859
crossover,1024,11,351.53299727324645,236.5913020802032
crossover,1024,12,351.53299727324645,231.03331456020803
crossover,1024,13,355.2932339699456,215.29646931245068
crossover,1024,14,355.2932339699456,187.88392151407308
crossover,1024,15,359.7232076905051,203.20667756842718
crossover,1024,16,359.7232076905051,214.1824703564578
crossover,1024,17,364.7449743004934,255.47962483604084
crossover,1024,18,364.7449743004934,167.06478355977293
crossover,1024,19,368.68824435541933,219.92511168614146
crossover,1025,0,389.55446718463594,23.930734113919524
crossover,1025,1,392.57145054661606,108.44947324035866
crossover,1025,2,4997.11216602596,851.2574109974962
crossover,1025,3,5022.00361742603,2178.011681196876
crossover,1025,4,5026.661622269879,3432.1364615844514
crossover,1025,5,5057.184598024463,2570.543599370481
crossover,1025,6,5057.184598024463,2545.57670443251
crossover,1025,7,5083.965699657296,3851.9880238058918
crossover,1025,8,5101.745724884982,4127.87251131904
crossover,1025,9,5101.745724884982,2633.368055665778
crossover,1025,10,5124.048886175818,2147.949371767273
crossover,1025,11,5132.856566206739,2430.1922487567977
crossover,1025,12,5132.856566206739,2669.8452089433877
crossover,1025,13,5140.730530535427,2650.8039995034705
crossover,1025,14,5140.730530535427,3589.679929292716
crossover,1025,15,5140.730530535427,3144.6120211776984
crossover,1025,16,5144.5328754307375,2941.2420466335398
crossover,1025,17,5146.975502086368,2952.14263350793
crossover,1025,18,5147.1363526084815,2872.9195538290523
